step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud
136,CASH_OUT,239133.75,C513950381,18046.0,0.0,C2022082695,50797.61,289931.36,0
41,CASH_OUT,145339.82,C123975274,38476.0,0.0,C708161836,1207762.64,1353102.45,0
421,CASH_OUT,10000000.0,C1505056771,10000000.0,0.0,C1036108574,1886102.76,11886102.76,0
684,TRANSFER,459.38,C295421144,459.38,0.0,C2125715094,0.0,0.0,0
483,TRANSFER,22990.73,C1418432811,22990.73,0.0,C1543578666,0.0,0.0,0
589,PAYMENT,18727.76,C1148152919,0.0,0.0,M612460472,0.0,0.0,0
303,PAYMENT,44928.09,C395455536,107534.0,62605.91,M482552898,0.0,0.0,0
400,CASH_IN,359224.14,C444555575,297474.0,656698.14,C1252825458,310066.83,0.0,0
284,CASH_OUT,27154.35,C628626933,177.0,0.0,C1323099641,0.0,15350.5,0
231,CASH_OUT,166939.59,C1030218650,10392.0,0.0,C1071241413,317948.91,484888.5,0
289,CASH_OUT,27759.73,C408463565,27759.73,0.0,C1525357904,7076299.77,7104059.5,0
237,CASH_IN,27079.48,C612261808,23540119.79,23567199.27,C2097323841,777320.38,750240.9,0
16,CASH_OUT,217704.72,C1485599772,6402.0,0.0,C257229326,4700491.24,5124618.57,0
308,CASH_OUT,443682.96,C1497447156,443682.96,0.0,C817261687,587076.1,1030759.06,0
184,CASH_OUT,73486.8,C1886191658,73486.8,0.0,C301912677,476795.97,550282.76,0
660,CASH_OUT,619502.08,C213157987,619502.08,0.0,C1929563622,4755457.2,5374959.28,0
718,CASH_OUT,376639.05,C735977,376639.05,0.0,C1843653011,0.0,376639.05,0
359,TRANSFER,7428844.46,C1805149634,7428844.46,0.0,C849581392,0.0,0.0,0
270,TRANSFER,79712.37,C1646350355,79712.37,0.0,C701219396,0.0,0.0,0
56,CASH_OUT,136562.78,C170337029,136562.78,0.0,C2005239245,21100.34,157663.12,0
187,TRANSFER,2044841.02,C1216424178,2044841.02,0.0,C988753376,0.0,0.0,0
132,PAYMENT,29689.64,C599714269,0.0,0.0,M648802051,0.0,0.0,0
704,CASH_OUT,1593189.25,C1071076699,1593189.25,0.0,C1913721465,30324.58,1623513.83,0
189,CASH_OUT,50835.79,C1093951438,66266.0,15430.21,C1463775359,4860697.97,4911533.76,0
346,PAYMENT,24400.25,C1037244916,35349.37,10949.13,M1233814088,0.0,0.0,0
322,CASH_IN,262607.87,C1917388969,4540831.21,4803439.09,C1623589421,1600371.97,1337764.1,0
43,CASH_OUT,362152.77,C1825250063,362152.77,0.0,C321399553,282809.47,644962.23,0
322,CASH_IN,169458.37,C1393751478,17437.0,186895.37,C1824813070,10873164.65,10703706.29,0
349,PAYMENT,31107.99,C311329461,50426.0,19318.01,M1316606242,0.0,0.0,0
330,CASH_OUT,67869.86,C1613479316,107718.0,39848.14,C678226509,1146081.96,1213951.82,0
318,CASH_OUT,247455.25,C832863308,247455.25,0.0,C672244107,2691845.54,2939300.79,0
351,CASH_IN,131403.79,C1538206126,8908533.79,9039937.58,C1545621104,360591.14,229187.36,0
709,CASH_OUT,87541.41,C491289068,87541.41,0.0,C452558889,0.0,87541.41,0
7,TRANSFER,21571.0,C786114805,21571.0,0.0,C1666314150,0.0,0.0,0
186,CASH_IN,126087.06,C1114373043,8015922.41,8142009.47,C676224081,843261.72,717174.65,0
134,CASH_OUT,100109.03,C91676568,100109.03,0.0,C307821944,0.0,100109.03,0
459,TRANSFER,46130.88,C1045907901,46130.88,0.0,C1384446029,0.0,0.0,0
515,CASH_OUT,124465.49,C293831245,124465.49,0.0,C100500839,0.0,124465.49,0
632,CASH_OUT,407347.84,C1732833995,407347.84,0.0,C80156835,3247566.78,3654914.62,0
20,CASH_IN,169148.75,C831447453,20823314.48,20992463.23,C1093054320,7822645.11,7998008.74,0
192,CASH_IN,88134.08,C387329884,5361214.07,5449348.15,C17273655,1761897.53,1673763.44,0
378,PAYMENT,1474.39,C2039990677,409891.74,408417.35,M1462482973,0.0,0.0,0
356,PAYMENT,4559.46,C661076830,4292.0,0.0,M773069083,0.0,0.0,0
683,CASH_OUT,93483.23,C1773649560,93483.23,0.0,C2085820540,86882.3,180365.53,0
253,CASH_IN,19221.2,C564527222,25324490.87,25343712.07,C1500796858,854983.89,835762.69,0
162,PAYMENT,10799.68,C746330790,10718.0,0.0,M983328201,0.0,0.0,0
564,CASH_IN,15971.22,C887295118,675.0,16646.22,C913139661,296102.54,280131.32,0
733,TRANSFER,105903.18,C565737303,105903.18,0.0,C350986885,0.0,0.0,0
370,CASH_OUT,10000000.0,C1751546135,10000000.0,0.0,C296834383,856247.59,10856247.59,0
18,CASH_IN,49898.84,C904706055,2452715.02,2502613.87,C1928455016,108141.18,58242.34,0
388,CASH_OUT,2641674.43,C1787722017,2641674.43,0.0,C837578141,0.0,2641674.43,0
227,TRANSFER,182666.85,C206181066,182666.85,0.0,C316118193,0.0,0.0,0
20,CASH_OUT,33976.49,C1785355095,0.0,0.0,C1215697988,160968.97,194945.46,0
394,TRANSFER,2245857.35,C945718489,23186.0,0.0,C1793584357,2939641.74,5185499.09,0
155,CASH_OUT,682309.83,C1810820401,682309.83,0.0,C475334317,75517.04,757826.87,0
299,CASH_OUT,159795.99,C1265082222,40172.0,0.0,C207168044,0.0,159795.99,0
40,TRANSFER,1139573.01,C1434623508,6254.0,0.0,C1440090738,0.0,1139573.01,0
233,CASH_OUT,37357.32,C784559856,37357.32,0.0,C763260175,0.0,37357.32,0
583,CASH_OUT,459378.91,C1292819239,459378.91,0.0,C1301956941,1277879.14,1737258.05,0
437,CASH_OUT,101392.92,C662060364,101392.92,0.0,C486861418,614050.05,715442.97,0
157,CASH_OUT,235124.02,C1088944307,0.0,0.0,C550007204,1284103.94,1519227.95,0
18,CASH_OUT,115275.0,C1337125728,10292.0,0.0,C1148623133,186855.03,302130.03,0
9,CASH_IN,32118.08,C1969901836,8399349.85,8431467.94,C1020580178,51380.0,0.0,0
401,CASH_OUT,91924.62,C1240775283,0.0,0.0,C1760428552,11991359.54,12083284.16,0
307,PAYMENT,26539.03,C552867197,0.0,0.0,M1597086379,0.0,0.0,0
540,PAYMENT,1533.54,C1474765044,49852.0,48318.46,M1365306187,0.0,0.0,0
548,TRANSFER,538904.58,C1895821034,44.0,0.0,C426838077,204897.02,743801.6,0
163,CASH_OUT,165250.44,C1812703171,0.0,0.0,C220528817,575009.26,740259.7,0
211,PAYMENT,7504.87,C1403853444,10858.38,3353.51,M664018476,0.0,0.0,0
162,CASH_OUT,5820137.62,C13539331,5820137.62,0.0,C345070872,95384.38,5915522.0,0
307,CASH_OUT,215450.52,C1422014892,22648.0,0.0,C872495654,140628.74,356079.27,0
569,TRANSFER,22117.99,C862057815,22117.99,0.0,C1962362775,0.0,0.0,0
713,CASH_OUT,108779.53,C522404571,108779.53,0.0,C71110217,0.0,108779.53,0
245,CASH_OUT,688034.32,C1899112763,688034.32,0.0,C362018196,0.0,688034.32,0
184,CASH_OUT,380509.34,C891865256,14385.0,0.0,C872062157,974647.29,1355156.62,0
356,CASH_OUT,197421.38,C640325020,50567.0,0.0,C654319938,33512.76,230934.14,0
324,CASH_OUT,215657.51,C1722237271,102656.0,0.0,C1682820298,478420.23,694077.75,0
231,CASH_OUT,184264.58,C941130158,19923.0,0.0,C43296277,173462.11,357726.69,0
305,CASH_IN,138729.9,C944013877,1382.0,140111.9,C1433350218,0.0,0.0,0
529,TRANSFER,1773151.32,C1982613524,1773151.32,0.0,C1995262823,0.0,0.0,0
120,CASH_OUT,100622.49,C1889995393,0.0,0.0,C1037850592,460111.84,560734.33,0
134,CASH_OUT,339638.13,C702785265,804.0,0.0,C977112977,58846.68,398484.82,0
413,CASH_OUT,781.93,C823598101,781.93,0.0,C1338255129,0.0,781.93,0
40,CASH_OUT,86733.56,C1165333847,0.0,0.0,C583823160,342662.08,429395.64,0
327,CASH_IN,119862.35,C1754589887,29769.0,149631.35,C953112041,0.0,0.0,0
433,TRANSFER,673722.73,C1578662968,673722.73,0.0,C620731531,0.0,0.0,0
238,PAYMENT,9361.03,C1158654564,37120.0,27758.97,M527117732,0.0,0.0,0
469,CASH_OUT,4417191.86,C790582807,4417191.86,0.0,C690378183,188202.71,4605394.57,0
136,CASH_OUT,49795.26,C237558559,0.0,0.0,C119907009,192169.69,241964.94,0
687,CASH_IN,166204.57,C1369089844,7196809.58,7363014.14,C2031382353,493740.02,327535.45,0
425,TRANSFER,460434.46,C2045767963,460434.46,0.0,C1868484572,0.0,0.0,0
730,TRANSFER,3191058.32,C1884883180,3191058.32,0.0,C906779007,0.0,0.0,0
69,TRANSFER,19776.71,C1567288795,19776.71,0.0,C1978402788,0.0,0.0,0
354,PAYMENT,3581.99,C2073569362,17653.0,14071.01,M559389149,0.0,0.0,0
40,CASH_IN,91332.57,C1770272278,7334787.09,7426119.66,C1448745942,914879.47,823546.9,0
403,CASH_OUT,124033.83,C1220070195,102217.0,0.0,C305563690,47924.32,171958.15,0
356,CASH_OUT,194099.44,C1577887082,26140.0,0.0,C1912035375,0.0,194099.44,0
256,CASH_OUT,70696.74,C40915366,70696.74,0.0,C1875866923,90517.55,161214.29,0
646,CASH_OUT,568292.72,C1541348158,568292.72,0.0,C264230226,0.0,568292.72,0
299,TRANSFER,677503.25,C1439879444,677503.25,0.0,C1677398142,0.0,0.0,0
522,TRANSFER,1752606.15,C1333169684,1752606.15,0.0,C722968916,0.0,0.0,0
388,CASH_OUT,680224.41,C2094995286,680224.41,0.0,C1259079602,1058527.77,1738752.19,0
223,CASH_OUT,468446.77,C1527065781,468446.77,0.0,C1620993935,0.0,468446.77,0
249,TRANSFER,90915.0,C1794988731,90915.0,0.0,C1111485677,0.0,0.0,0
493,TRANSFER,144452.14,C1141104763,144452.14,0.0,C1209725124,0.0,0.0,0
481,CASH_OUT,1710180.37,C670354135,1710180.37,0.0,C577804571,934700.52,2644880.89,0
298,CASH_OUT,8674.25,C64527624,0.0,0.0,C1063474367,903357.24,912031.49,0
232,CASH_OUT,1454888.86,C1822149837,1454888.86,0.0,C382918282,278158.89,1733047.75,0
274,CASH_OUT,49210.21,C1587381716,49210.21,0.0,C228027702,0.0,49210.21,0
130,TRANSFER,309387.52,C1916477314,0.0,0.0,C509608701,550107.62,859495.14,0
726,TRANSFER,54584.29,C181783158,54584.29,0.0,C1857371794,0.0,0.0,0
436,TRANSFER,513693.13,C862823643,513693.13,0.0,C359107574,0.0,0.0,0
355,CASH_IN,51844.38,C1839157286,278.0,52122.38,C480583904,0.0,0.0,0
497,CASH_OUT,462441.03,C1243051391,462441.03,0.0,C654276349,94616.19,557057.21,0
375,CASH_IN,212340.57,C1964856531,981988.86,1194329.43,C1951420845,321277.26,108936.69,0
347,TRANSFER,1359830.84,C605834872,44492.0,0.0,C905643322,0.0,1359830.84,0
57,CASH_OUT,354441.19,C633069844,354441.19,0.0,C1718989078,452296.45,806737.65,0
312,TRANSFER,6580427.81,C575504528,6580427.81,0.0,C1530040429,0.0,0.0,0
514,PAYMENT,4953.79,C300387157,0.0,0.0,M470801593,0.0,0.0,0
39,PAYMENT,13224.23,C1506473557,680074.0,666849.77,M1398494426,0.0,0.0,0
464,TRANSFER,86111.65,C2018450953,86111.65,0.0,C1122913595,0.0,0.0,0
18,PAYMENT,9576.62,C1904765964,0.0,0.0,M633288748,0.0,0.0,0
361,TRANSFER,299016.86,C1499900306,299016.86,0.0,C1983606729,0.0,0.0,0
58,CASH_OUT,106673.26,C160197221,106673.26,0.0,C431559844,0.0,106673.26,0
282,CASH_OUT,16296.46,C1171189055,16296.46,0.0,C1751518274,0.0,16296.46,0
138,TRANSFER,709530.62,C294694091,44401.0,0.0,C538033239,377711.41,1087242.03,0
323,CASH_IN,211439.96,C765591011,9110765.11,9322205.07,C18224557,234722.03,23282.07,0
21,PAYMENT,2694.11,C644216328,37181.0,34486.89,M774969187,0.0,0.0,0
275,TRANSFER,4162555.99,C1124374325,4162555.99,0.0,C460771007,0.0,0.0,0
172,TRANSFER,1116508.49,C662766800,1116508.49,0.0,C18004144,0.0,0.0,0
119,CASH_OUT,224913.14,C1498577424,224913.14,0.0,C1275981046,1063073.21,1287986.36,0
43,PAYMENT,10528.13,C853635688,0.0,0.0,M962863904,0.0,0.0,0
382,CASH_OUT,102210.78,C957542929,0.0,0.0,C767715334,4655332.88,4757543.65,0
186,CASH_IN,353875.34,C2133017703,100797.0,454672.34,C811730827,0.0,0.0,0
43,PAYMENT,2039.31,C249431250,0.0,0.0,M473243324,0.0,0.0,0
22,TRANSFER,461509.86,C1765744035,461509.86,0.0,C788887602,0.0,0.0,0
426,CASH_OUT,198078.94,C1747873189,0.0,0.0,C1623548984,641792.18,839871.12,0
425,CASH_OUT,10000000.0,C749563037,10000000.0,0.0,C606914329,0.0,10000000.0,0
380,TRANSFER,2784.51,C1150996147,2784.51,0.0,C278927919,0.0,0.0,0
329,TRANSFER,84312.29,C1386334187,84312.29,0.0,C250821807,0.0,0.0,0
526,TRANSFER,377038.53,C57383792,377038.53,0.0,C474654746,0.0,0.0,0
485,TRANSFER,3351304.78,C1844195426,3351304.78,0.0,C832338176,0.0,0.0,0
2,TRANSFER,1096187.24,C1093223281,1096187.24,0.0,C2063275841,0.0,0.0,0
324,CASH_IN,391845.2,C1275174865,51042.0,442887.2,C465201731,1048196.94,710701.12,0
692,TRANSFER,2109967.47,C928012348,2109967.47,0.0,C107234774,0.0,0.0,0
12,CASH_OUT,334074.11,C601475121,0.0,0.0,C861176564,485205.6,901204.31,0
213,CASH_OUT,40498.31,C1244543401,0.0,0.0,C1853705591,315604.79,356103.09,0
14,CASH_OUT,113368.14,C1502745338,0.0,0.0,C1435363761,2341521.44,2443126.48,0
323,TRANSFER,1692202.39,C106725450,24861.0,0.0,C582530304,300912.63,1993115.02,0
38,PAYMENT,17022.22,C854563715,0.0,0.0,M373629552,0.0,0.0,0
136,CASH_IN,126263.28,C222702179,2260095.41,2386358.69,C1407570453,255451.47,129188.19,0
463,CASH_OUT,1168274.14,C383746092,1168274.14,0.0,C794646915,0.0,1168274.14,0
363,CASH_OUT,56231.05,C615216082,56231.05,0.0,C513190251,0.0,56231.05,0
291,CASH_OUT,1185157.78,C1347068790,1185157.78,0.0,C726467776,0.0,1185157.78,0
355,PAYMENT,20529.88,C1956028566,0.0,0.0,M918255166,0.0,0.0,0
40,PAYMENT,25151.39,C75932280,19982.0,0.0,M1914265124,0.0,0.0,0
181,CASH_OUT,39605.33,C1250069565,0.0,0.0,C1721032767,4073648.29,4113253.62,0
308,CASH_IN,60215.06,C1188165502,31200.0,91415.06,C254938966,315574.11,255359.05,0
231,DEBIT,6481.59,C1625310484,413.0,0.0,C1820030475,238770.21,245251.81,0
496,CASH_OUT,766151.45,C146839469,766151.45,0.0,C550372434,0.0,766151.45,0
254,CASH_OUT,591159.5,C1231160667,591159.5,0.0,C1547240563,0.0,591159.5,0
22,CASH_OUT,77773.14,C598573300,77773.14,0.0,C2060664104,1853403.61,1931176.75,0
370,CASH_OUT,243118.94,C877614645,243118.94,0.0,C942737312,67919.77,311038.71,0
348,CASH_IN,221853.44,C119161740,257779.0,479632.44,C1573888344,158617.91,0.0,0
156,CASH_IN,92850.25,C1013480245,1594.0,94444.25,C29960797,0.0,0.0,0
587,CASH_IN,64550.84,C436685899,3527571.12,3592121.96,C2134744599,453069.64,388518.8,0
362,TRANSFER,10000000.0,C1208192074,17677120.59,7677120.59,C255905586,0.0,0.0,0
479,CASH_OUT,799517.33,C1299137401,799517.33,0.0,C466144148,67824.14,867341.47,0
501,TRANSFER,8020192.15,C1191681942,8020192.15,0.0,C916997353,0.0,0.0,0
373,CASH_IN,161239.12,C144694037,1720707.93,1881947.06,C944046693,173739.79,12500.67,0
15,CASH_OUT,408387.75,C1929524280,0.0,0.0,C110416257,940359.08,1549604.02,0
419,TRANSFER,426323.38,C73136408,426323.38,0.0,C684702982,0.0,0.0,0
201,CASH_IN,170682.45,C477475143,3448337.47,3619019.93,C313874068,1808055.53,1637373.07,0
181,TRANSFER,410299.86,C364474699,410299.86,0.0,C1549220926,0.0,0.0,0
1,PAYMENT,3551.48,C307411297,1015017.79,1011466.31,M166536076,0.0,0.0,0
285,PAYMENT,5340.17,C233801165,0.0,0.0,M740842619,0.0,0.0,0
11,TRANSFER,12461.0,C2079232448,12461.0,0.0,C585834595,0.0,0.0,0
292,CASH_OUT,21859.86,C147918095,21859.86,0.0,C1273645677,0.0,21859.86,0
17,CASH_OUT,305627.0,C1600031018,305627.0,0.0,C1971951800,7699847.16,8005474.16,0
120,PAYMENT,17998.33,C1016348006,3.0,0.0,M697186398,0.0,0.0,0
16,PAYMENT,7436.15,C1605439940,225.0,0.0,M174995403,0.0,0.0,0
16,CASH_OUT,139957.1,C1508119668,0.0,0.0,C1918638386,30803.0,0.0,0
238,CASH_OUT,240899.12,C521538595,240899.12,0.0,C1990446259,85009.83,325908.95,0
136,PAYMENT,10992.77,C1208345484,0.0,0.0,M775913368,0.0,0.0,0
401,TRANSFER,65365.11,C716606813,65365.11,0.0,C1497149627,0.0,0.0,0
398,CASH_OUT,276978.42,C663555981,0.0,0.0,C2129104712,3393009.55,3669987.97,0
45,PAYMENT,15839.15,C36327972,47457.0,31617.85,M250722530,0.0,0.0,0
241,TRANSFER,325470.07,C980546604,325470.07,0.0,C1230677699,0.0,0.0,0
375,CASH_IN,81601.2,C680802098,2977023.97,3058625.17,C961430568,194618.49,113017.29,0
740,CASH_OUT,1312694.5,C1078953751,1312694.5,0.0,C1920187579,0.0,1312694.5,0
371,PAYMENT,20418.97,C2136224311,27248.0,6829.03,M1262999157,0.0,0.0,0
354,PAYMENT,3442.87,C2050454525,2007.0,0.0,M781716942,0.0,0.0,0
160,PAYMENT,13624.63,C1044220974,6469.0,0.0,M712710941,0.0,0.0,0
109,TRANSFER,94613.12,C776792146,94613.12,0.0,C282454606,0.0,0.0,0
18,CASH_OUT,299391.06,C1311225166,129434.0,0.0,C627363214,331660.33,631051.39,0
336,CASH_OUT,38115.0,C1960830625,38115.0,0.0,C1755573980,190197.12,228312.12,0
617,TRANSFER,2542664.27,C786455622,2542664.27,2542664.27,C661958277,0.0,0.0,1
154,CASH_OUT,226555.85,C1051072051,0.0,0.0,C553631082,1795829.62,2022385.47,0
69,TRANSFER,271731.05,C659199413,271731.05,0.0,C1444079719,0.0,0.0,0
373,CASH_IN,172749.11,C553606498,4358436.77,4531185.88,C1444546809,522214.26,349465.15,0
733,TRANSFER,905919.58,C1435012203,905919.58,0.0,C450820106,0.0,0.0,0
287,CASH_OUT,73409.5,C1451328852,0.0,0.0,C2122532124,1657235.37,1730644.87,0
272,TRANSFER,166972.46,C1290569824,166972.46,0.0,C771431962,0.0,0.0,0
278,CASH_OUT,2276.41,C431329058,132.0,0.0,C1236183953,413219.38,415495.78,0
178,PAYMENT,2450.38,C1747200755,12407.0,9956.62,M1324675657,0.0,0.0,0
582,TRANSFER,305710.24,C1833008968,305710.24,0.0,C757160228,0.0,0.0,0
250,TRANSFER,1343002.08,C1100582606,1343002.08,1343002.08,C1147517658,0.0,0.0,1
260,CASH_OUT,154160.44,C1837537317,247408.0,93247.56,C829221043,1527559.39,1681719.83,0
403,CASH_OUT,160648.94,C1158665197,0.0,0.0,C1930425314,971466.26,1132115.2,0
16,CASH_OUT,107119.51,C190213171,0.0,0.0,C649607866,3466642.19,3573761.7,0
298,CASH_IN,249091.17,C1622476562,499046.25,748137.42,C105422589,6234139.49,5985048.31,0
60,CASH_OUT,581421.85,C1175189548,581421.85,0.0,C340833561,407848.96,989270.81,0
347,CASH_IN,202028.14,C240447749,21274.0,223302.14,C1654633515,0.0,0.0,0
401,CASH_OUT,123404.92,C2136990997,69492.0,0.0,C931842808,6484910.64,6608315.57,0
378,PAYMENT,34854.01,C1978321341,0.0,0.0,M2133253247,0.0,0.0,0
421,CASH_OUT,207021.45,C694763247,207021.45,0.0,C1770009220,0.0,207021.45,0
187,CASH_IN,260238.76,C1842740595,49796.0,310034.76,C1830652979,223652.41,0.0,0
83,TRANSFER,1534926.96,C358852719,1534926.96,0.0,C361327171,0.0,0.0,0
491,CASH_OUT,1381513.27,C489467109,1381513.27,0.0,C1464476266,528616.61,1910129.88,0
425,TRANSFER,10000000.0,C1619838170,39585040.37,29585040.37,C1934167334,0.0,0.0,0
296,TRANSFER,312151.06,C2064377910,312151.06,0.0,C480066834,0.0,0.0,0
161,CASH_OUT,13050.69,C1181127516,0.0,0.0,C1596774109,742348.24,755398.93,0
264,CASH_OUT,627586.04,C1801283933,627586.04,0.0,C833344626,126625.85,754211.89,0
79,TRANSFER,1619331.51,C144675030,1619331.51,0.0,C660991644,0.0,0.0,0
144,TRANSFER,612743.87,C160577338,612743.87,0.0,C162068560,0.0,0.0,0
372,PAYMENT,7430.18,C1247126891,29517.0,22086.82,M338235512,0.0,0.0,0
164,CASH_IN,178166.85,C1642238412,9988.0,188154.85,C1010266126,0.0,0.0,0
457,TRANSFER,283415.1,C828404341,283415.1,0.0,C1030933184,0.0,0.0,0
7,CASH_IN,56289.54,C164806893,4028018.39,4084307.94,C1380361139,62111.53,5821.98,0
42,PAYMENT,574.42,C1589317362,0.0,0.0,M1388224444,0.0,0.0,0
252,TRANSFER,47696.34,C1428712997,39152.0,0.0,C1860964259,1177079.74,1224776.07,0
460,TRANSFER,414095.91,C1558078875,414095.91,0.0,C1062681354,0.0,0.0,0
546,CASH_OUT,41689.31,C963642775,24495.0,0.0,C1694821141,513730.45,555419.76,0
205,PAYMENT,31752.07,C1931778543,0.0,0.0,M505713742,0.0,0.0,0
536,TRANSFER,285382.07,C1799496993,285382.07,0.0,C6772429,0.0,0.0,0
140,PAYMENT,18270.89,C116817521,0.0,0.0,M2086959966,0.0,0.0,0
10,TRANSFER,2662734.59,C1182702586,2662734.59,0.0,C2143409210,0.0,0.0,0
331,CASH_OUT,213275.32,C1296168105,9920.0,0.0,C2118650510,1302746.12,1516021.44,0
398,CASH_OUT,58342.58,C2015674543,0.0,0.0,C949647061,226208.83,284551.4,0
244,CASH_OUT,4448598.93,C222155538,4448598.93,0.0,C377165949,3196304.6,7644903.53,0
283,CASH_OUT,101515.68,C1732619853,101515.68,0.0,C113661013,0.0,101515.68,0
231,PAYMENT,8769.43,C1509444524,0.0,0.0,M2092166381,0.0,0.0,0
130,PAYMENT,2784.6,C39681494,59496.15,56711.55,M906416475,0.0,0.0,0
380,PAYMENT,12382.14,C650061595,129834.37,117452.22,M363006585,0.0,0.0,0
655,CASH_OUT,45758.71,C959463249,45758.71,0.0,C854630819,0.0,45758.71,0
413,TRANSFER,438983.45,C194150197,438983.45,0.0,C998514614,0.0,0.0,0
326,CASH_OUT,211306.59,C1931002439,0.0,0.0,C1130249643,1277761.86,1532664.99,0
277,PAYMENT,30099.15,C102128545,13442.0,0.0,M289924098,0.0,0.0,0
342,TRANSFER,21279.19,C1200071210,21279.19,0.0,C794836195,0.0,0.0,0
100,TRANSFER,54994.1,C126342805,54994.1,0.0,C169029118,0.0,0.0,0
356,CASH_IN,91157.36,C267608779,307515.85,398673.22,C1991432843,99607.2,8449.84,0
395,CASH_IN,83627.28,C1654468820,2117507.42,2201134.7,C872217735,354298.99,270671.71,0
379,CASH_OUT,121731.16,C564958069,0.0,0.0,C701975891,7100787.53,7222518.69,0
130,PAYMENT,7244.3,C1145661206,10522.0,3277.7,M1297264250,0.0,0.0,0
595,TRANSFER,41563.19,C139438148,31367.0,0.0,C1007703016,0.0,41563.19,0
44,CASH_OUT,251142.53,C1043542182,0.0,0.0,C2062323242,294926.26,546068.79,0
736,TRANSFER,537539.57,C2018539678,537539.57,0.0,C282412954,0.0,0.0,0
373,PAYMENT,13531.72,C437712275,106925.0,93393.28,M585273006,0.0,0.0,0
448,CASH_OUT,432544.68,C1293936707,432544.68,0.0,C855445362,0.0,432544.68,0
212,TRANSFER,165925.37,C1647539449,165925.37,0.0,C823304803,0.0,0.0,0
411,TRANSFER,365069.45,C337746955,365069.45,0.0,C1144989996,0.0,0.0,0
10,PAYMENT,17458.32,C591683382,555301.0,537842.68,M1701345590,0.0,0.0,0
299,CASH_OUT,2729.14,C819668449,0.0,0.0,C1414792584,103288.79,106017.93,0
548,TRANSFER,61314.38,C343500301,90727.0,29412.62,C676818153,2274945.08,2336259.47,0
276,CASH_OUT,2246118.53,C1825605932,2246118.53,0.0,C822066250,0.0,2246118.53,0
232,TRANSFER,329288.73,C1971622407,3062.0,0.0,C1996877298,582358.61,911647.34,0
526,TRANSFER,199940.02,C1980512356,199940.02,0.0,C591114803,0.0,0.0,0
499,CASH_OUT,116530.2,C1873019648,116530.2,0.0,C636323541,1608702.22,1725232.42,0
621,CASH_OUT,3054359.4,C1436575323,3054359.4,0.0,C832267581,1537363.06,4591722.45,0
284,CASH_OUT,1166.95,C1872624045,0.0,0.0,C1697822455,7831496.38,7832663.33,0
667,TRANSFER,429257.45,C684872435,429257.45,0.0,C227709254,0.0,0.0,0
9,CASH_OUT,12945.37,C1063035297,0.0,0.0,C886038098,1018354.26,1055022.59,0
564,TRANSFER,1246169.57,C1236436870,1246169.57,0.0,C970108067,0.0,0.0,0
586,CASH_OUT,207879.75,C277218625,30110.0,0.0,C549004451,69654.33,277534.08,0
380,CASH_OUT,154853.22,C1960578924,56011.0,0.0,C539938509,3681265.39,3836118.61,0
696,TRANSFER,803038.11,C1481259935,803038.11,0.0,C749805705,0.0,0.0,0
71,CASH_OUT,2949339.09,C874465366,2949339.09,0.0,C1545590429,167663.32,3117002.41,0
739,TRANSFER,194521.28,C1696012302,194521.28,0.0,C411128068,0.0,0.0,0
412,CASH_OUT,87438.83,C171722567,87438.83,0.0,C373099363,69617.57,157056.4,0
184,CASH_OUT,79616.61,C2061660728,0.0,0.0,C590274591,1120901.39,1200518.0,0
259,PAYMENT,2189.11,C32535082,30208.19,28019.08,M2078121429,0.0,0.0,0
356,CASH_OUT,196232.16,C755550608,47036.0,0.0,C1555962563,6420028.2,6616260.36,0
380,TRANSFER,3070709.95,C739766096,3070709.95,0.0,C2100602462,0.0,0.0,0
346,PAYMENT,20835.47,C692980113,18389.0,0.0,M224536315,0.0,0.0,0
184,TRANSFER,823061.29,C1841281974,0.0,0.0,C702904019,3579269.23,4402330.51,0
180,PAYMENT,747.08,C1635804853,0.0,0.0,M294736008,0.0,0.0,0
22,PAYMENT,9979.12,C1973712842,8417.0,0.0,M1401025036,0.0,0.0,0
47,TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,0
164,CASH_OUT,138229.34,C1282525236,11137.0,0.0,C1095663487,1207075.57,1345304.91,0
39,TRANSFER,1120825.69,C1732174545,0.0,0.0,C1230726011,1304532.92,2425358.61,0
182,PAYMENT,16072.01,C1993856688,31454.0,15381.99,M999358312,0.0,0.0,0
304,CASH_IN,77405.03,C1568127795,14682156.36,14759561.39,C829484352,3857161.92,3779756.89,0
111,TRANSFER,574709.63,C1494632213,574709.63,0.0,C664508349,0.0,0.0,0
49,TRANSFER,1021129.67,C1545338291,1021129.67,0.0,C372035143,0.0,0.0,0
634,CASH_OUT,458603.07,C805258361,458603.07,0.0,C791884678,118881.11,577484.18,0
633,TRANSFER,125107.12,C2008189700,125107.12,0.0,C1820507846,0.0,0.0,0
718,CASH_OUT,1293595.52,C1545616572,1293595.52,0.0,C1503189539,0.0,1293595.52,0
259,CASH_OUT,8274020.94,C1990417727,8274020.94,0.0,C1223937106,0.0,8274020.94,0
273,TRANSFER,95235.46,C727037964,95235.46,0.0,C2000632199,0.0,0.0,0
737,TRANSFER,2194533.79,C871130115,2194533.79,0.0,C1027984317,0.0,0.0,0
44,CASH_IN,197176.31,C895904244,1050.0,198226.31,C1124923474,0.0,0.0,0
